code,name_fr,etb_code,institution_fr,min1,min1_status,min2,min2_status,min3,min3_status,page
H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers EL MENIAA,B07,ANNEXE GHARDAIA (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),18.02,value,,none_assigned,,not_applicable,209
I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers GHARDAIA,B07,ANNEXE GHARDAIA (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),,NC,,NC,,not_applicable,209
I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers EL MENIAA,B07,ANNEXE GHARDAIA (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),,NC,,NC,,not_applicable,209
I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers GHARDAIA,B07,ANNEXE GHARDAIA (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),,none_assigned,15.18,value,,not_applicable,209
I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers OULED DJELLAL,B07,ANNEXE GHARDAIA (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),,none_assigned,14.31,value,,not_applicable,210
I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers TOUGGOURT,B07,ANNEXE GHARDAIA (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),,NC,,NC,,not_applicable,210
I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers DJANET,B07,ANNEXE GHARDAIA (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),,NC,,NC,,not_applicable,210
I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers EL MENIAA,B07,ANNEXE GHARDAIA (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),14.0,value,14.18,value,,not_applicable,210
L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers GHARDAIA,B07,ANNEXE GHARDAIA (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),,NC,,NC,,not_applicable,210
L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers TOUGGOURT,B07,ANNEXE GHARDAIA (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),,NC,,NC,,not_applicable,210
L00PPL01,ARABE (P.E.P) -- pour bacheliers GHARDAIA,B07,ANNEXE GHARDAIA (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),,NC,,NC,,not_applicable,210
L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers GHARDAIA,B07,ANNEXE GHARDAIA (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),,NC,,NC,,not_applicable,210
L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers OULED DJELLAL,B07,ANNEXE GHARDAIA (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),14.17,value,14.12,value,,not_applicable,210
L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers TOUGGOURT,B07,ANNEXE GHARDAIA (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),,NC,,NC,,not_applicable,210
L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers EL MENIAA,B07,ANNEXE GHARDAIA (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),,NC,,NC,,not_applicable,210
B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers MOSTAGANEM,B14,ANNEXE RELIZANE (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),14.32,value,15.35,value,,not_applicable,210
B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers RELIZANE,B14,ANNEXE RELIZANE (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),15.41,value,,none_assigned,,not_applicable,210
C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers RELIZANE,B14,ANNEXE RELIZANE (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),15.28,value,16.12,value,,not_applicable,210
D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers TISSEMSILT,B14,ANNEXE RELIZANE (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),16.56,value,,not_applicable,,not_applicable,211
D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers NAAMA,B14,ANNEXE RELIZANE (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),14.22,value,,not_applicable,,not_applicable,211
D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers AIN- TEMOUCHENT,B14,ANNEXE RELIZANE (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),14.88,value,,not_applicable,,not_applicable,211
D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers RELIZANE,B14,ANNEXE RELIZANE (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),16.0,value,,not_applicable,,not_applicable,211
H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers RELIZANE,B14,ANNEXE RELIZANE (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),,NC,,NC,,not_applicable,211
H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers RELIZANE,B14,ANNEXE RELIZANE (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),13.26,value,13.93,value,,not_applicable,211
H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers RELIZANE,B14,ANNEXE RELIZANE (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),14.55,value,15.23,value,,not_applicable,211
L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers RELIZANE,B14,ANNEXE RELIZANE (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),14.34,value,15.0,value,,not_applicable,211
L00PPL01,ARABE (P.E.P) -- pour bacheliers RELIZANE,B14,ANNEXE RELIZANE (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),13.02,value,13.02,value,,not_applicable,211
C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers CHLEF,B50,ANNEXE RELIZANE (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),17.68,value,,none_assigned,,not_applicable,211
C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers TLEMCEN,B50,ANNEXE RELIZANE (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),,none_assigned,,none_assigned,,not_applicable,211
C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers SAIDA,B50,ANNEXE RELIZANE (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),14.31,value,14.38,value,,not_applicable,211
C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers SIDIBEL-ABBES,B50,ANNEXE RELIZANE (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),,NC,,NC,,not_applicable,211
C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers MOSTAGANEM,B50,ANNEXE RELIZANE (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),14.41,value,15.94,value,,not_applicable,211
C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers ORAN,B50,ANNEXE RELIZANE (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),,NC,,NC,,not_applicable,212
C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers AIN-TEMOUCHENT,B50,ANNEXE RELIZANE (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),,NC,,NC,,not_applicable,212
C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers RELIZANE,B50,ANNEXE RELIZANE (ECOLE NORMALE SUPERIEURE DE LAGHOUAT),15.95,value,16.8,value,,not_applicable,212
W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (FORMATION DEDIEE AUX BACHELIERES) -- pour bacheliers ADRAR,R27,INFSSF TLEMCEN,14.57,value,,none_assigned,,not_applicable,212
W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (FORMATION DEDIEE AUX BACHELIERES) -- pour bacheliers CHLEF,R27,INFSSF TLEMCEN,16.1,value,,none_assigned,,not_applicable,212
W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (FORMATION DEDIEE AUX BACHELIERES) -- pour bacheliers BECHAR,R27,INFSSF TLEMCEN,14.25,value,,none_assigned,,not_applicable,212
W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (FORMATION DEDIEE AUX BACHELIERES) -- pour bacheliers TLEMCEN,R27,INFSSF TLEMCEN,16.23,value,17.27,value,,not_applicable,212
